Number of Points,Trial Number,Graph Bandwidth,Error
32768,45,0.044532,0.025734
32768,49,0.044532,0.038156
32768,52,0.044532,0.041018
32768,51,0.044532,0.029465
32768,50,0.044532,0.031199
32768,53,0.044532,0.021021
32768,58,0.044532,0.042688
32768,56,0.044532,0.041248
32768,55,0.044532,0.034562
32768,54,0.044532,0.024605
32768,57,0.044532,0.052389
32768,59,0.044532,0.035294
32768,60,0.044532,0.034022
32768,61,0.044532,0.038650
32768,64,0.044532,0.031447
32768,62,0.044532,0.034699
32768,63,0.044532,1.171413
32768,68,0.044532,0.026061
32768,67,0.044532,0.038693
32768,71,0.044532,0.050890
32768,66,0.044532,0.027324
32768,70,0.044532,1.172353
32768,72,0.044532,0.035240
32768,76,0.044532,0.048582
32768,65,0.044532,0.028697
32768,73,0.044532,0.029283
32768,69,0.044532,0.035319
32768,75,0.044532,0.035659
32768,74,0.044532,0.037819
32768,77,0.044532,0.033916
32768,78,0.044532,0.030381
32768,79,0.044532,0.055380
32768,80,0.044532,0.053729
32768,81,0.044532,0.032372
32768,84,0.044532,0.028526
32768,82,0.044532,0.041865
32768,83,0.044532,0.033179
32768,85,0.044532,0.043582
32768,87,0.044532,1.171225
32768,90,0.044532,0.026029
32768,91,0.044532,0.028615
32768,89,0.044532,0.035333
32768,86,0.044532,0.028700
32768,88,0.044532,0.032610
32768,94,0.044532,0.037718
32768,92,0.044532,0.026220
32768,93,0.044532,0.026849
32768,97,0.044532,0.047292
32768,95,0.044532,0.041144
32768,96,0.044532,0.049612
32768,98,0.044532,0.030411
32768,99,0.044532,0.024827
65536,5,0.032522,0.038422
65536,6,0.032522,0.026277
65536,9,0.032522,0.030281
65536,14,0.032522,0.022155
65536,2,0.032522,0.029915
65536,3,0.032522,0.035624
65536,11,0.032522,0.024433
65536,1,0.032522,0.025063
65536,8,0.032522,0.027657
65536,13,0.032522,0.024631
65536,10,0.032522,0.034619
65536,19,0.032522,0.032343
65536,12,0.032522,0.032190
65536,4,0.032522,0.023854
65536,16,0.032522,0.020901
65536,17,0.032522,0.025547
65536,0,0.032522,0.036599
65536,15,0.032522,0.037763
65536,18,0.032522,0.041223
65536,7,0.032522,0.029489
65536,22,0.032522,0.026629
65536,24,0.032522,0.023186
65536,23,0.032522,0.026811
65536,26,0.032522,0.025655
65536,25,0.032522,0.025503
65536,27,0.032522,0.033287
65536,21,0.032522,0.039343
65536,31,0.032522,0.036132
65536,39,0.032522,0.026180
65536,20,0.032522,0.036494
65536,29,0.032522,0.026939
65536,28,0.032522,0.027692
65536,36,0.032522,0.029321
65536,30,0.032522,0.021140
65536,33,0.032522,0.037512
65536,34,0.032522,0.032644
65536,32,0.032522,0.021709
65536,35,0.032522,0.031004
65536,37,0.032522,0.027712
65536,38,0.032522,0.025488
65536,40,0.032522,1.184789
65536,43,0.032522,0.030704
65536,41,0.032522,0.030014
65536,42,0.032522,0.031567
65536,45,0.032522,0.020261
65536,49,0.032522,0.035984
65536,47,0.032522,0.029281
65536,46,0.032522,0.031999
65536,48,0.032522,0.029047
65536,44,0.032522,0.027902
65536,57,0.032522,0.020598
65536,50,0.032522,0.030820
65536,56,0.032522,0.032003
65536,51,0.032522,0.036548
65536,53,0.032522,0.030314
65536,52,0.032522,0.023179
65536,54,0.032522,0.020265
65536,55,0.032522,0.024596
65536,59,0.032522,0.029563
65536,58,0.032522,0.041402
65536,60,0.032522,0.028507
65536,61,0.032522,0.020989
65536,63,0.032522,0.036926
65536,62,0.032522,0.028570
65536,64,0.032522,0.014747
65536,67,0.032522,0.020364
65536,65,0.032522,0.023528
65536,69,0.032522,0.036196
65536,70,0.032522,0.026811
65536,66,0.032522,0.027744
65536,73,0.032522,0.020335
65536,68,0.032522,0.024078
65536,74,0.032522,0.026023
65536,71,0.032522,1.194541
65536,72,0.032522,0.023337
65536,78,0.032522,0.029507
65536,75,0.032522,0.025183
65536,76,0.032522,0.023438
65536,77,0.032522,0.030163
65536,80,0.032522,0.027496
65536,83,0.032522,0.019492
65536,81,0.032522,0.022655
65536,82,0.032522,0.029860
65536,79,0.032522,0.026672
65536,84,0.032522,0.032406
65536,85,0.032522,0.024876
65536,86,0.032522,0.025700
65536,87,0.032522,0.021963
65536,88,0.032522,0.033434
65536,90,0.032522,0.040923
65536,91,0.032522,0.026566
65536,89,0.032522,0.027743
65536,92,0.032522,0.033118
65536,93,0.032522,0.037658
65536,94,0.032522,0.018360
65536,95,0.032522,0.028474
65536,98,0.032522,0.022082
65536,99,0.032522,0.031316
65536,97,0.032522,0.031339
65536,96,0.032522,0.029840
